,sentence,structured_val,structured_bool
pp5,alright so  my background  im a junior at mit studying computer science and  umm  ive also done research in the computer science field umm  i interned  er  i researched with a group at mit and what we did was we made an interactive game to  uh  to teach and ive also had some experience  uh  internship at  uh  at google i think im a leader i do believe i have leadership  uh  qualities and that  and i can support this because ive been in leadership positions in organizations here on campus and when i have had the responsibilities ive carried them out  uh  very well and ive been able to overcome challenges such as umm  one of the groups im  uh  on the executive board of expedited access to standard education umm one of the our tasks this semester was to come up with an idea for a presentation and to carry it out at a control show from another group and i took complete ownership of that and it came out pretty well and we were able to raise more money than we have in the past oh  well i definitely would consider myself a team player and an example would be from uh  my participation in my team in are student association and for one of the tasks where we were trying to accomplish  i was in charge and i thought id give some tasks to other members and a lot of tasks were not getting completed by the deadline that i set  so  um  as leader to be responsible for that task  i tried to figure out what was going on in the other students lives because i was getting context and uh  understanding why they were missing deadlines when we didnt have a lot of tests or homework that week and through that  ahem  through that understanding i was able to  um  help motivate them to complete the tasks and resolve that conflict one thing about myself interesting if i was given the option to change one thing about myself  yes what i would change is to  uh  i guess  uh  just generally have a lot more knowledge in my field than i  than a person at my level would  you know  at this kind of level  and thats umm  thats something that would be nice you know i feel like i would be able to be uh  much further along in my career than i am now uh huh  yeah well i think i should get the job because i  um  have the skills necessary to complete the  the task that ill be assigned um im very motivated  im always willing to learn and i  im very passionate about learning and uh  i think ill be able to learn a lot through the position  as well as contribute to the position and be able to  um  influence the people that i work directly with or that are shareholders in my project ,5.4271945507,1
pp50,very well  thanks my backgrounduh  i have a fiarly technical background i went to a fairly technical high school um  i have mainly a mathematics and physics background with also some computer science uh  i also  i have been involved in leadership  uh  outside of  outside of academics so then in high school i was  uh  captain of my chess team  and i also served as president of a couple of clubs in high school so i have some  some experience in that regard like i said  mainly i have a pretty quantitative technical background and  uh  with some sprinkling of other stuff as well yes  i think so  because i typically think using my own mind and i act on those decisions rather than listening to whatuh  i mean  of course  i take into account what i think it was lincoln who said that  uh  you should take into account what people tell you but then make your own decision he said it more elaborately  but those are the essence of what he was saying  and i try to  i try to  to use that in every day life and in  also in  like important projects i would say that  and i  i usually have  im usually pretty successful in convincing people that my way is right when it is um  yeah  i think so uh  when its a matter of ideology i dont like to make compromises  but when its a matter of  uh  getting stuff done  i think that i  i think that i am a team player i think that uh  usually im   im willing to  to make sacrifices if necessary for the ultimate goal and so  for example  uh  one time in high school  uh  we had a group project  and one of the member  i mean  it was more complicated than im making it  but the gist of it was that one of the members who was responsible for our data analysis  he fell short  he  uh  he  we found out pretty late  uh  just a few days before the presentation  that he had misdone most of the data analysis  and as a result  the rest of us  but especially me  because it was a group of four  and we were kind of divided into two  him and me  and then subdivided into ones so he and i were kind of a subgroup of a larger group and so i was more responsible for what he had done than the other two were so it was mainly me  with some help from the other two we had to put in a lot of work in those last few days  especially me i had to fix that and try to get it  you know  get it functional before the presentation was due one thing about myself i guess maybe being  uh  being more decisive on incomplete information i have a tendency to try to make  to try to get almost perfect information before i commit a hundred percent to a decision  and  of course  thats never  thats not always possible  and so i do  i mean i do  of course  make decisions based on imperfect information every day you have to  otherwise you wouldnt survive but i feel that  you know  if there is a spectrum of  of how decisive youre willing to be based on a certain amount of information  i think the ideal place that i would like to be is a little further toward the  the decisive on incomplete information end than where i am right now  so  i would shift that a little bit ok umm  i mean  lets go with quantitative trading  trading well i think i have the necessary skill set  and the  and the  not the personality  maybe well personality  but more the  uh  so in terms of skill set  you know  it takes a very quantitative mathematical background with the ability to implement stuff  uh  to program and so on  and i have all of that it takes a lot of modelling skills i have that  mathematical modelling and what not it also requires you to be a   very competitive  which i have been  and b  to be willing to  you know  to go through hell for  for certain periods of time when youre either up next to a deadline or something unexpected happens and so it requires you to be able to  to vary the amount of time you put in  usually ill opt for the higher  uh for an increased amount of time  a significant bit from the average  so i  and i think i have a lot of experience doing that and its something that ive shown i can handle ,5.60457267794,1
pp52,um  well im from florida  i was born in miami  my  uh  parents are fromim  uh  south korean by ethnicity  id say im more american by heritage but uh  my  um  parents came around here in the 80s and they settled down  and around  i was born  like around 90s i was born here in florida  i had all my schooling in florida  i went to home school until 7th grade then private school until i graduated  thats a brief synopsis of my background i think i am  uh  just because  um  i have seniority maybe through sports or if its fromi feel like its hard for people not to be leaders especially when youre um  assigned to do group work or youre assigned to do goal setting  i feel like if youre in any  uh  situation where youre doing goal setting youre being a leader by putting out what tasks you should do and how to execute them  and how you tell  like  youre telling yourself  how am i gonna get this done  so like  basically youre self leading  i believe  um  maybe id say through sports i was probably a leader  by  um  me being the upperclassman  i led my teammates on  so id say  yeah  ive been a leader  uh  yes  um  so  seeing how i rowed four years  i think the biggest conflict was um  when  um  junior year i was rowing for junior eight for nationals where we were in the grand finals  and the last  pentameter of the terameter sp race my oar popped out and we ended up actually going from third place to dead last in the grand finals that was possibly the most hard experience because it made me really reevaluate what it meant for me to be rowing  especially because thats something i spent four hours a day  six days a week on for my entire senior  um  high school career and that twas something i was going to carry over through to college  and what really um  made me realize was that yes  like  that was a big mistake  it was just  honestly it could have happened to anyone but if it werent for some people  if it werent for just me  just being  just taking and it and just maturing from it  i think thats like  what it takes  if you go through something really bad but you can get stronger from it  you can still push something onto the table  like  um  last  last  year and still work hard to  to really fight through it  you can really become great  and um  i feel like thats what i was really working to change my view on that and um  in the end we  um  we medaled  we  uh  were runner ups in states  we medaled  so  i think that was a  good  good conflict that i resolved i wish  i wishif i could change one thing about myself i think it would be me being  i think  more proactive to do something  id say  i wish i was morei wish i was could  i wish i was a little bit more volatile in things i chose  actually  because i feel like um  i stuck to just doing crew in high school and i thought that was great but i was wondering  like  i wondered what would happen to me if i tried different  more than one thing  i know  i know like its good for people to stick just to one thing and just grow in that field  but i always wondered  i always wondered like  what would happen if i pursued more toward research or more towards um  club activities  that way i could have like  a more wellrounded high school experience one right now or just well  i think i should have this job mainly because i find that im well with groups  i work very well with groups  at the same time when you push me to do tasks myself im able to do the same amount  be just as productive  i feel like  um  as an applicant being subject to group work and individual work  um  there should be no difference in how i should produce something in group work in individual work  i should be just as creative and innovative if i was working myself or if i was spending time working with a group of people  so  i feel like if i was going to get this job  um  it would help greatly for the people id be working with and for myself   ,3.4167546091,0
pp53,im fine how are you  uhmm  so  i was born in uh  nigeria uh  and i actually came  over to the united states when i was 8 years old but uh  i remember science  math  math and science were always my best subjects uhm and i really enjoy anatomy  human anatomy uhm  so i think thats when i started thinking about medical field leftright  i do beleive im a leader uhm  i do beleive i take initiative a lot uhm  one example that is uhm one of the student groups that i work with  i work with several actually  but one of uhm  an example from one  the one that i work um  yes i do beleive im a team player uh  another student that i work with  i work with several that i can mention uhm  are black student union and im on the executive board of  for the second time this year  uhm if i was given one option to change one thing about myself  uh  i think it would be my hesitation uhm  im pretty hesitant uhm about you know uhm  first ideas or initial thoughts that i have uhm i like always have to seek like a second opinion i think i should get into medical school  uhm  because i do believe that i will make a good doctor um  im a people person i love helping people um  and i love kids um i love seeing um i guess their resilience when it comes to  ,4.72087043474,1
pp55,yeah  sure ummm  im great thank you ok well i am a math major  but i have a lot of background in kind of different areas so freshman year i did some work  um  at the department of energy  um  working the cfos office so im getting kind of a feel for the budget um also risk matrices then i kinda branched more towards cs aspects  so  i did a bit of coding here and there in most research aspects and also  um  for companies ummm  definitely so im president of the undergrad society of learner math and this basically gives me a great opportunity to  um  kind of help underclassmen and  also  younger girls  so those in highschool  middle school and kind of get them to become more active in the math community um participate in more events  even networking things  so  uh  anything with companies but also research with professors its a great way to kind of help other people who havent really seen those opportunities yet yeah  soum  last winter i was working in the boston area at autotegrity which is like a online marketing start up um   i dont know how much familiarity you have with  um  coding like repository systems  but  basically if someone  um  uploads like their work to the server and it doesnt work basically everyone elses stuff doesnt work either so theres like a little column button type thing in rebuild which is called the blame button so you could kind of blame people so every once in a while it would occur where someone would screw up the code and that would make everyones work stop instead of you know blaming the one person telling them to fix the code we would all kind of look at where it went wrong and how we could improve upon that further instead of just fixing one persons code so it was kind of a group effort to see how much we could all improve from the one mistake  i guess i would probably try to ask more questions um  in general if i get directions which are really broad where i dont know where to start searching um instead of asking my higher up i would probably just automatically start looking at everything and start floating around i guess it would be good to get more like to the point um like i mentioned before i think i have a good combination of leadership skills as well as um team player abilities in addition to this i am pretty qualified i believe in terms of my academic classes that i have taken and also my extracurriculars have demonstrated i have a deep passion for math and aside from that  i have many internships which have honed my skills in the work place ,5.5121846745,1
pp56,im good  how are you um  im currently a junior at mit studying biology im interested in going to medical school  so im hoping to apply to medical school my senior year  and then matriculate the next year um  yeah um  i think im a leader i have a lot of leadership positions  so  currently i am the president of the student group at mit called the american medical student association  so  uh  i help organize a lot of events for premeds at mit  um  so as a premed i feel there arent very many resources  um  for premeds we have a premed advising office  but  um  most students at mit end up going into like  engineering or research  not very many go into medicine so  um  we provide a lot of  um  outside activities for premeds uh  our main one is  um  lecture series  so we often ask doctors from nearby hospitals to come speak about  like  what they do sure  um  so  um  as part of the american medical student association  uh  last year we started a brand new event  um  it was a 5k run to benefit the austins childrens hospital and since it was our first time planning such a large event we had a lot of trouble  um  like  communicating between team members and distributing um  what  like clearly stating what each person should do  and what their responsibilities were um  to fix that i think we had to like  i had to call  like  an executive meeting so  we have an exec board and then  uh  i made sure that everyone knew clearly what they were supposed to do  and made sure they finished what they had to do by a certain date hmm  thats tough laughter um  i think the main thing i would try to change is  um  getting nervous in front of strangers or being shy  um  i used to  um  get really shy when  like  public speaking for example  speaking in front of a lot of people  and ive been trying to improve that um  but  i think it would be nice if i could be more  but like  there is still room for improvement uh  my passion is helping people so  i have a lot of  ive been doing a lot of volunteer activities  um  ive been volunteering at hospitals  ive been volunteering at brooks  i bring them to the womens hospital in boston  and meps general hospital ive also been volunteering through the cambridge community centers  i used to tutor young children how to read  and im currently an ap biology teacher for  um  students in the boston area  who want to take ap biology  but cant um  so  i really enjoy helping people  uh  and i think medicine is one of the best ways to help people because everyone gets sick and  uh  i mean once your health is gone you cant really do anything  so ,4.89659331096,1
pp57,im doing very well today  thanks  how are you im currently a junior here at mit and im pursing a double major in computer science and management um the reason for that is that i actually fell in love with um the merging of computer science with a lot of other fields and i found that management is a way to take computer science and the theories of algorithms and problem solving and taking it to a wider field which is exactly why im interested in consulting is again its the idea of taking problem solving and algorithms and applying it to a lot of different problems and always trying new things and im very excited about that and thats where im coming from  i do  um  im actually a part of the gordan engineering leadership program here at mit  which students are chosen through an application  process to be a part of this program  and in this program um  we work on engineering leadership labs which is um  they give us scenarios which we might encounter in the real world and we take the position of a leader and kind of get to step through it  and ive gotten very positive feedback from my group every time about how ive handled those  in addition  in um various activities im involved in on campus i have had a leadership role in many of those and again ive gotten very positive feedback from the people ive worked with so i think those put together mean not only have i had the experience to be a leader but ive also had positive feedback that i am succeeding at that definitely  um  i was on the committee that designed our class ring so at mit each year theres a new class ring designed specifically for that year and the idea is that it encoencompasses aspects of all different fractions of student life so this committee is made up of a very diverse group of people  and um  there were some features on the ring which we would become very divided on and there few ah divisions within campus which kind of became clear on our team  so people would kind of polarize based on which side of the campus fraction they lived on and then it would kind of get a little bit hostile  and people would say this is relevant  no its not relevant  um and i kind of became the peace keeper um where i would kind of go between those sides try to find the mutually agreeable thing maybe like if someone really wanted something on the ring and someone else didnt i would suggest maybe we could make it smaller or have it somewhere else so if it was on the ring but not so blatantly obvious that the people who didnt relate to it thought it was too focal  so i became kind of the unofficial go between who would hear both sides kind of impartially and put things togetherand i had about 2 to 3 people afterwards tell me that we wouldnt have gotten to where we did without my peacekeeping  i think i would know my limits a little bit better um  in that sense i  like i mentioned with the computer science and management i get excited in a lot of different areas and i really want to try doing everything that excites me and i really give it my all  but as a result being involved with a lot of different things means that at times i very tired because im trying to do a lot so i think i would recognize when im hitting that point and scale back a little bit um that said  ive been trying to work on that a bit this year and kind of pick my top activities and cut down to those so it is something im working on i think aside from my background which is as i mentioned very ah relevant to consulting with the library and gym applications  um as weve talked about im very much a team player  im very excited about the work that you do um  i absolutely love all the different aspects  ive talked to a lot of people in the company and ive really liked what theyve said about the company culture  it makes me very excited and those are all values i struggle and relate to  so in addition to the expertise i think i would be a great fit ,6.42801315315,1
pp58,good i study ocean engineering at mit  im a junior and im really interested in building robots to use in the ocean  like  this summer i worked on an underwater vehicle to look at sea ice in antarctica   yes  i believe im a leader  right now  um  one of my main leadership initiatives is restarting the society of naval architects submarine engineers at mit  and thats a group of all the ocean engineers studying at mit including undergrads and gradstudents  and  um  im working with other students to organize dinners with professors and outings with  with students interested in engineering from other schools and departments yes  id say im a team player  uhm  this  this term im working on a team for one of my classes a team of about seven people and were building  er  manufacturing a hundred yoyos together and  um  its actually complicated to manufacture one yoyo if youre doing everything from scratch like the molds  the plastic  the process times  you figuring out which missions you want to use  and  um  weve done a yoyo  we decided to divide our team into  um  groups of two people and each set of two people works on one part of the yoyo so we have four parts  and we were having a problem just last week when we needed to fill out a report about our yoyos but two teams hadnt finished their part yet because they couldnt  um  get time in the mission shop  so we decided to resolve that by  we talked to the professor  i was the person who talked to the professor and asked for an extension on the report and told him what was happening  uhm  we got the extention  and anyway  if we wrote the report except missing the information from those two parts and then  the team working on those two parts is going to fill it in this week lets see  sometimes  i would like to be more comfortable with my voice  like speaking louder and more confidently   sometimes  like when i go back home i pick up this southern accent again  my family lives in dc  but a lot are from the south and they speak with the twang so when i came home for thanksgiving i had this southern twang  oh  it sounded different and people were a little bit confused and then i went into this middle stage  now im back to where i am now  maybe speaking a little bit more quieter  but without the accent  so i need to find out where my voice is   uhm  i am a really hard worker  im very organized  im comfortable working with teams  im also on a sealing team which is another part of a team that im involved on  um  im passionate about what i do and i can bring a lot of engineering expertise and knowledge into the group ,4.96176767423,1
pp59,great  hahaha more about my backround  well im from canada  but i grew up in south florida because  you know  one day my parents just decided that it was too cold interviewer laughs so they literally just decided to pick up and move uhh  so i basically lived there my whole life until i decided to come here for school  and  you know  since then ive just been going through mit im trying to do a lot of premed things i like to volunteer uhhh  you know  strong family values  things like that so yes because  umm  everything i try to do  i  you know  always try to do the best that i can  and  even if im not the best at it  that the effort  like that alone should be enough to sort of inspire somebody  even if theyre better at it than i am  you know i find thats inspiring  you know  seeing someone try  you know  and trying their hardest and maybe theyre not the best at it but  you know  the effort that they put into something  is sort of something to be looked high upon  so hushed laughter umm  sure sooo  basically almost every night when you go home to problem set you know  problems sets here are sort of designed to be group efforts  at least in chemical engineering they are  and often you and your group are working and you come to a crossroads  you know  part of the group thinks you should go one wan and part of the gorup things we should go another way and  you know  kind of something that ive learned is that you cant shut down other peoples ideas umm  so  i think something really important to do is we end up trying both ways  and maybe it takes us a little blt more effot  and maybe it takes us a little bit longer  but then we know for sure  like  you know  okay  this way definitely didnt work  and you know maybe this way is the better way to go but at least we didnt just  you know  diverge one way  and think like oh  maybe we should have done it another way  so i think thats pretty important umm  hmmm i wish i was taller both laugh you know  sometimes  i guess i always think that  you know  im right  and  you know  it takes people some convincing and ii know im definitely not right all the time but i think thats kind of  you know  like  human nature  like  noone ever wants to think that theyre wrong   but  uhh  you know something ive learned here is  heh  ha  because ive been working my but off both laugh umm  you know  its just something that im very passionate about im really  not i would do it for free  like im  you know people say they want to do medicine for the money  or you know  cause its a highpower career  but you know   its the only type of thing and that i see myself being satisfied with in a longterm career its i love being part of  like  the medical community right now  you know  if its my work between being an emt  working at the hospital you know  working as a tech these are all things that i would love and i would do im happy to wake up in the morning and go do these things  and  you know  i wanna say its like my burning passion like  it is  you know  my drive and  you know  i think thats probably the most important thing when youre looking for a candidate for medical school or for a job umm  its knowing that  you know  theyre not gonna  you know  one day decide that they dont wanna do this anymore  and theyre not kind of like yeah  im not sure if i wanna go to med school its like  no  ive been wanting to do this since i was like  nine years old  and every single thing ive done to work my way towards it its just made me fall in love with it even more ,4.80223590513,1
pp6,um  so  i was born in japan  um  where i lived for seven years after that  i moved to uh the us when i was around seven or eight years old uh  first to michigan for a couple of years  from two to three  and then to maryland um and it was in maryland that i started middle school and  it was through middle school and high school that i was exposed to above average and advanced courses in science  math  and uh programming i was competing with i think the best in the state  and probably best in the nation  taking math competitions  just doing a lot of science competitions in general um  junior year of high school  uh  because of peer and parental pressures  i decided to go into premed and i decided to take  consequently decided to take some bio classes  uh  a lot of cell physiology  genetics  psychology and when i got here at mit  uh well logically i decided to major in course twenty  bio engineering um  and to just to follow that track i decided to take a couple  decided to do a couple internships in labs  four labs actually  two in academia here at mit actually and i realized that uh the positions werent fast paced and werent competitive enough or quantitative enough for that matter  so i decided to go into industry hoping that would satisfy my requirements  i guess and again it was fun  i learned a lot  but it was just uh it didnt have the skill set requirements that i wanted uh but it was um my last internship i had the opportunity to talk with several directors  managers  people on the business side  i realized that could be something that i want to do that could be more appropriate for me  for my career um  afterward i talked to a lot of my finance colleagues  started taking finance classes  went to workshops  started networking  and i realized  you know  this is most likely what i want to do i talked to several people who wanted to go into trading and they gave me some interview questions and i said you know what  thats exactly the kind of questions that i want to tackle on a daily basis and so thats why im here do i think im a leader i believe so and this is  i say so because of several reasons one is from  just from personal experience in the past ive uh worked in teams  ive met teams  a few in high school and a few in college  and i think i work well with others but not only that  people trust me i am able to divide up a huge project  break it down into small subprojects and uh give  assign these tasks to different people without uh any complaints  without too much complaints i think i have some leaderships skills  uh as you can see from my resume if inaudible mumbling i do consider myself a team player id like to give a good example in my sophomore year in high school  i worked with this project called mission impossible  or mission possible  sorry  and the goal of the project was to design a rover from scratch  that would traverse a platform and record data  send it over to the computer  and the computer will create a 3d graph  a 3d replica of the terrain and we were graded on how precise and accurate  how similar the 3d terrain was to the actual terrain and there were many parts to the project  one was the construction of the actual rover the other was the programming making us write the source code third one was making the terrain the forth one was integrating everything together there were five group members  there were only four tasks i was picked to be  i guess the group leader  so i assigned the tasks i made sure everything integrated correctly and  its not a small task  but uh  it definitely gave me some experience i think one of the problems was  because this was a four week long project  this was a four week long project  but we didnt get much done until the third or forth week  because things just didnt integrate correctly there werent communications  there werent assigned tasks  there just wasnt teamwork there just wasnt the synergy that was required for us in order for us to finish this project and during the third week i was appointed the captain  i gave tasks i made sure every part was compatible i made sure that everybody knew what everybody else was doing  and in the end we completed the project successfully well  as you can see from my resume  my biggest weakness i think is my lack of formal training in finance uh  im not a course fifteen finance or management major  or a course fourteen economics major i dont have any form of work experience  i dont work in a big bank or investment company or a proprietary trading firm but  i can tell you  that i have taken more initiative  ive been more proactive in the last year in terms of looking for ways to combat  to overcome my weakness ive gone to network sessions  ive actually set up to quit my sports team so i could go to these network sections  info sessions  workshops  because unfortunately team practice was always between five and seven and that was also the period in which info sessions were held i did my research  ive gone online and went to your company website  i know exactly who you guys and what youre looking for  i know exactly what my role will be i dont have any false expectations about my job and  after knowing everything  i am still very very very interested in the position well  i  i think my answer to the past question about uh how i overcame at my weakness how one of my strength is  my quantitative competitive and fast paced abilities  and the fact that i dont have any false expectations  i know exactly what i want to do  i know exactly what you want from me and  those are very good reasons  like they apply to this and i would also like to compare myself with the rest competition and tell you that i have more  i dont think theres anybody else with the same kind of technical strength  technical expertise that i have  um  even uh most students here at mit ,4.39897096422,0
pp60,good how are you um  so  im a junior at mit studying computer science and molecular biology um  most of my background is in biology i did research for about a year and a half at a lab here at mit  in just basic molecular biology um  but  im also involved in a couple student groups on campus one of them  i was previously involved in mit fighting world hunger  so we did a lot of charity work with local and international hunger issues and trying to learn more about the issues and  right now ive devoted all of my time to a different organization called globemed at mit  and we basically  our partner is a nonprofit organization abroad and we do work to improve hiv healthcare services in togo  which is in africa most people dont know where that is  so i think  uh  if im not now i think i have the potential to be one um  i still consider myself immature as in  im still a student  but  i think i have been given a couple of leadership positions that ive grown a lot from  um  and i think if i was given  if i was put in a different situation i could adapt to it um  would you like an example of a um  so  uh  im copresident of the organization i just mentioned  globemed at mit and  we  uh  basically are in charge  me and my fellow copresident are in charge of about 30 other members um  and this involves a lot of coordination among teams that we have split weve organized our organization into different teams and weve got like campaigns  which is like fundraising team  and weve got communications  is like publicity  finances  and community building  and these are all like split up  at the same time we also have to maintain contact with our partner organization abroad in togo um  so we do a lot with like nonprofit business as well as marketing but also sort of try to appeal to the undergraduate population in terms of fundraising but also awareness so its kind of  pretty multi faceted  i think ive done a lot in terms of building up this organization  it started from scratch essentially  so and  if you wanted examples of leaderships i guess i could the only objective thing would be like what weve accomplished so far  would that be interesting to you um  so  uh  so we started this year essentially  and we were able to secure a lot of sponsorships from different companies such as city sports  dunkin donuts  copy tech  as well as mit sponsorships like the public service center  where they would give us about 3000 to do our project in january in togo and  an mit office donated 62 laptops just this last week so i think  like  weve been definitely doing well like getting our name out there and also  um  achieving what weve set out to do  which is improve healthcare um  well  the project hasnt essentially started but our mission was to provide technology to improve clinical efficiency there so  um  having our first step sort of been made by securing these donations i think is a good step of us showing that we have been succeeding objectively  but  but yeah um  yes  so  i do think ive definitely learned a lot from this experiment  experience  to become more of a team player and i think i  uh  i know what it takes to be a good team player  by seeing what doesnt work  what does work  qualities that i dont think work in other members in interactions that ive had so  an example would be  uh  last year  when globemed first started  i wasnt the copresident  but we had a set of copresidents who were also starting out so  to be fair  it was a totally new concept  new organization  and its  their downfall is they werent that motivated they didnt really seem to care that much about the outcome of our organization and for me and other members that really devoted ourselves to it  it really frustrated us  um  but we had to learn how to be team players in the sense that we couldnt just go out and do everything ourselves and risk stepping on their toes we had to respect their position as our bosses essentially and this definitely was difficult in a lot of ways  i think i learned that you have to know your bounds and know that you cant achieve everything you cant always just brute force your way through things i think that  um  its always the best way  if you ever feel like any conflict is about to arise or if you feel uncomfortable at something  like  immediately schedule a time to meet with that person  just talk it out  completely respectfully  without approaching a bunch of people and asking what they think its just probably better to meet face to face with that person and settle it from the start and then you know if things dont improve after that  there may be other things you can do involving other members  but i think its best  just face to face  yeah  so much of our world is like by email nowadays  so yeah in terms of leadership or  anything oh hm well  my joke would be i wish i was taller  but  hahaha well  i wish i was more  i guess i would change  my  like  time management skills because i think i definitely am not as efficient as id like to be right now  especially as a student um  i think i spend a lot of time on facebook i do a lot of networking  which i think i justify to myself like oh thats good for future endeavors  but i really think i  like  i could be more efficient in terms of like  you know my free time in the summer  like  learn a new programming language like  that could be  thats always something i wanted to do but never end up doing so  so yeah  i would probably change that uh  i think im very like motivated i think because i know how to act as a leader of a group i may not be the most experienced in software development since i just started the major i think i can direct a team of people very diverse from me and working very different from me because i think im a very vocal person i think i communicate well  uh  with people  or attemptfully and i think that can be useful when its a team and  i think software development  like a lot of people think  like  its just one person in a group programming  but i think it really involves a lot of coordination among the team i think i can contribute that way ,4.00819070739,0
pp61,im doing well  thank you laughs o ok umm my name is victoria mcray sp and im an aerospace engineer at mit i am a junior and im in nrtc sp witch is a naval training program that you take during college to commission as an officer  i would say i am a leader in training at this moment umm through rotc i am put in leadership rolls reach semester which help  ahh  build the skills towards becoming a leader  umm  last semester i was a squad leader in rotc  which is where you lead about coughs six to eight people  umm  and you all have to work as a unit to earn  ahh  honor squad at the end of semester  which is dependent on upon  umm  our pt scores which we have competitive pt being physical training  umm we have different physical competitions each week we also have  naval knowledge quizzes  etcetera  in working together umm  and we had  sometimes  the freshman are a little  umm  getting use to it a little slower  in to getting to the swing of things umm  and  we have this one who is having issues with pt  so i helped have extra sessions  to help  umm  do more physical fitness and ended up doing a lot better towards the end my command presence meaning  umm  sometimes im more quite  and its something i think it over and not be as shy about when i talk to others and to feel confident when i know something umm  in order to fix this i often put myself out there and try and coughs not hide in the corner  laughs umm  ive wanted to be a naval fighter pilot for a very  very long time and i have been taking steps to go beyond  umm im going to be taking ground school next semester  and aerospace engineering  umm  and ive gone flying a few times  and i think that through rotc and my own experiences i will be a good candidate for a fighter pilot in the navy ,5.07001699529,1
pp62,im good okay so i was born in irvine  california  um where i lived for about ten years and um my parents and i actually moved back to taiwan um at that point so i went to an international school there um it was mostly english speaking  but outside of school i would often speak mandarin also with a couple of friends  um  as well as  you know  just getting by in the outside world yeah  and so  yeah  so when i was after high school  i decided to apply to colleges in the us um just because i was more interested in living here and working here in the future so  yep  applied to a couple of different schools um choosing  ending up choosing mit um i would say that in terms of leadership style i would not consider myself a like a born leader um that said  i do think that i am um my leadership style comes mostly from mediating things um i tend to be very you know i am really good at stepping back um and looking at a situation um as a big picture i think using that while i dont necessarily you know take the center stage all the time and you know and stand up and you know order people around or anything like that in that respect  i feel like i can i can usually end up managing um different groups of people very well in a very um mediatory kind of manner absolutely  yeah  i definitely do consider myself a team player and um an example i can tell you about is i actually work as an emt um so an emergency medical technician here on campus and we have different um ranks within our crew so currently i am a second rider which means that theres theres usually somebody above me and as well as somebody below me in a single crew and so one case was we were dispatched to a patient who had chest pains and so we didnt know anything about this patient until we got there um but when we did  um mostly the crew chief  the person above me  and i were discussing you know what could potentially be the underlying problem and you know we kind of disagreed on that initially um because my crew chief um talked about mentioned that you know it could be a cardio problem so that um i think was was the was the root cause of the problem and um i think that that was something that you know was something very important because um to to the care of the patient as we went down the line um if i had the option to change one thing about myself um i think that i would definitely choose to make myself more confident um mostly as a speaker  i tend to be i tend to get um pretty nervous as yeah when i have to speak in front of large groups of people um and i have worked on that um both as an emt  you know  you have to really work on your confidence so that you know your patients trust you a little bit more um and also as leaders of different groups on campus um such as im leader of mit met life as well as the association of taiwanese students so you know in the various uh clubs and groups that i am involved in across campus  ive definitely had to ive definitely been using those opportunities to work on um you know giving myself opportunities to speak onstage in front of large groups of people okay there are a couple of reasons i think i should get into medical school number one  i have a great deal of experience um in clinical fields as well as research i work in a hematology lab here on campus um ive been working here for about a year already um and yeah i really really enjoy the process of you know going through the scientific investigation process as well as you know it gives you a lot of a lot of joy when you figure out um whether or not something works and um so i mentioned before also that i work as an emt so i so beyond having the scientific background  i also have a little bit of clinical background um you know being able to manage patients and to talk to them and i think thats thats you know  a crucial component of being a doctor as well but lastly i have a great deal of passion for the medical field and um i hope that what i what i ultimately learn in medical school will give me i think the you know the opportunity to make a great difference in the medical field ,4.58244744147,0
